OrderID,OrderDate,CustomerID,CustomerName,Gender,Age,Product,Category,SubCategory,Brand,Quantity,UnitPrice,Discount,DiscountAmount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderChannel,City,State,Region,DeliveryDays,ReturnStatus,Rating,Status
ORD00387,16-Sep-25,CUST854,Vikas,Male,37,Keyboard,Electronics,Keyboard,Sony,4,47651,5,9530.2,32593.28,270,213937.08,Net Banking,Website,Bangalore,Karnataka,South,10,Returned,2,Cancelled
ORD00388,22-May-25,CUST913,Arjun,Female,51,Backpack,Accessories,Backpack,Samsung,1,35776,15,5366.4,5473.73,211,36094.33,UPI,Website,Mumbai,Maharashtra,West,1,Returned,2,Delivered
ORD00389,15-May-25,CUST779,Karan,Male,48,Mouse,Electronics,Mouse,Boat,5,38786,20,38786,27925.92,346,183415.92,Net Banking,Website,Bangalore,Karnataka,South,10,No Return,2,Delivered
ORD00390,07-Mar-26,CUST986,Arjun,Male,39,Headphones,Electronics,Headphones,Sony,4,44570,15,26742,27276.84,441,179255.84,Net Banking,Website,Lucknow,Uttar Pradesh,North,5,Returned,5,Returned
ORD00391,14-Jul-25,CUST595,Anjali,Male,27,Watch,Fashion,Watch,Dell,2,17897,15,5369.1,5476.48,381,36282.38,UPI,Website,Jaipur,Rajasthan,North,2,No Return,3,Delivered
ORD00392,01-Mar-26,CUST238,Riya,Male,29,Watch,Fashion,Watch,Adidas,2,19659,5,1965.9,6723.38,60,44135.48,UPI,Mobile App,Chandigarh,Punjab,North,8,Returned,2,Delivered
ORD00393,07-Oct-25,CUST677,Neha,Female,19,Keyboard,Electronics,Keyboard,Adidas,2,5458,10,1091.6,1768.39,260,11852.79,UPI,Mobile App,Lucknow,Uttar Pradesh,North,6,Returned,1,Cancelled
ORD00394,24-Aug-25,CUST686,Amit,Male,39,Shoes,Fashion,Shoes,Boat,5,11477,20,11477,8263.44,383,54554.44,Card,Website,Delhi,Delhi,North,8,No Return,1,Cancelled
ORD00395,18-Feb-26,CUST976,Sneha,Male,56,Tablet,Electronics,Tablet,Noise,5,8130,0,0,7317,365,48332,UPI,Website,Jaipur,Rajasthan,North,5,Returned,2,Cancelled
ORD00396,17-Sep-25,CUST626,Karan,Male,45,Watch,Fashion,Watch,HP,5,49785,10,24892.5,40325.85,307,264665.35,Cash on Delivery,Website,Jaipur,Rajasthan,North,10,Returned,1,Returned
ORD00397,08-Dec-25,CUST271,Priya,Male,45,Headphones,Electronics,Headphones,Nike,1,45045,10,4504.5,7297.29,227,48064.79,Net Banking,Mobile App,Patiala,Punjab,North,7,Returned,4,Shipped
ORD00398,14-Sep-25,CUST254,Priya,Female,32,Backpack,Accessories,Backpack,Dell,2,37886,20,15154.4,10911.17,333,71861.77,UPI,Mobile App,Delhi,Delhi,North,5,Returned,1,Delivered
ORD00399,21-May-25,CUST999,Priya,Female,41,Tablet,Electronics,Tablet,Apple,1,10479,20,2095.8,1508.98,259,10151.18,Card,Website,Jaipur,Rajasthan,North,9,No Return,3,Returned
ORD00400,18-Jul-25,CUST317,Riya,Female,39,Backpack,Accessories,Backpack,Dell,2,25677,20,10270.8,7394.98,360,48838.18,Cash on Delivery,Mobile App,Mumbai,Maharashtra,West,4,Returned,4,Cancelled
ORD00401,11-Oct-25,CUST465,Arjun,Male,45,Watch,Fashion,Watch,Adidas,1,38257,0,0,6886.26,77,45220.26,UPI,Mobile App,Chandigarh,Punjab,North,5,No Return,1,Shipped
ORD00402,08-Nov-25,CUST747,Riya,Female,18,Backpack,Accessories,Backpack,Lenovo,3,42836,5,6425.4,21974.87,203,144260.47,UPI,Mobile App,Patiala,Punjab,North,8,No Return,1,Returned
ORD00403,07-Oct-25,CUST285,Amit,Male,33,Mouse,Electronics,Mouse,Dell,5,6082,10,3041,4926.42,451,32746.42,UPI,Mobile App,Bangalore,Karnataka,South,6,No Return,4,Cancelled
ORD00404,01-Nov-25,CUST445,Amit,Female,45,Phone,Electronics,Phone,HP,1,31058,20,6211.6,4472.35,107,29425.75,Net Banking,Website,Pune,Maharashtra,West,2,No Return,1,Delivered
ORD00405,06-Oct-25,CUST598,Arjun,Female,20,Headphones,Electronics,Headphones,HP,5,23952,15,17964,18323.28,235,120354.28,UPI,Website,Pune,Maharashtra,West,8,No Return,3,Cancelled
ORD00406,22-Apr-25,CUST304,Riya,Female,48,Keyboard,Electronics,Keyboard,Apple,3,38091,20,22854.6,16455.31,45,107918.71,Cash on Delivery,Mobile App,Patiala,Punjab,North,4,No Return,2,Shipped
ORD00407,05-Aug-25,CUST997,Neha,Male,52,Camera,Electronics,Camera,Apple,3,26216,20,15729.6,11325.31,81,74324.71,Net Banking,Website,Mumbai,Maharashtra,West,10,Returned,2,Cancelled
ORD00408,05-Jan-26,CUST660,Rahul,Female,27,Mouse,Electronics,Mouse,Adidas,1,39817,0,0,7167.06,338,47322.06,Card,Website,Patiala,Punjab,North,5,No Return,2,Delivered
ORD00409,08-Jul-25,CUST881,Karan,Male,21,Tablet,Electronics,Tablet,Adidas,2,13948,20,5579.2,4017.02,146,26479.82,UPI,Website,Mumbai,Maharashtra,West,2,Returned,1,Delivered
ORD00410,05-Jul-25,CUST394,Rahul,Male,26,Backpack,Accessories,Backpack,Adidas,2,23299,10,4659.8,7548.88,416,49903.08,Net Banking,Mobile App,Bangalore,Karnataka,South,1,Returned,2,Cancelled
ORD00411,26-Aug-25,CUST749,Arjun,Female,32,Camera,Electronics,Camera,Boat,2,32677,10,6535.4,10587.35,159,69564.95,Card,Website,Mumbai,Maharashtra,West,3,Returned,4,Delivered
ORD00412,21-Apr-25,CUST950,Anjali,Female,21,Shoes,Fashion,Shoes,HP,2,31723,15,9516.9,9707.24,178,63814.34,Cash on Delivery,Mobile App,Lucknow,Uttar Pradesh,North,2,No Return,2,Returned
ORD00413,28-Jun-25,CUST825,Neha,Male,18,Camera,Electronics,Camera,Samsung,3,32699,15,14714.55,15008.84,232,98623.29,Card,Website,Bangalore,Karnataka,South,4,No Return,1,Shipped
ORD00414,25-Oct-25,CUST144,Sneha,Male,40,Backpack,Accessories,Backpack,Apple,5,13093,15,9819.75,10016.15,119,65780.4,Cash on Delivery,Website,Mumbai,Maharashtra,West,9,Returned,2,Returned
ORD00415,20-Aug-25,CUST282,Karan,Female,44,Mouse,Electronics,Mouse,HP,1,29058,15,4358.7,4445.87,483,29628.17,Net Banking,Mobile App,Patiala,Punjab,North,4,Returned,2,Cancelled
ORD00416,04-Mar-26,CUST151,Arjun,Female,34,Camera,Electronics,Camera,Nike,4,893,15,535.8,546.52,235,3817.72,Cash on Delivery,Mobile App,Lucknow,Uttar Pradesh,North,3,No Return,5,Cancelled
ORD00417,21-Dec-25,CUST564,Karan,Female,43,Shoes,Fashion,Shoes,Dell,2,30884,15,9265.2,9450.5,377,62330.3,UPI,Website,Chandigarh,Punjab,North,4,No Return,5,Cancelled
ORD00418,31-Jan-26,CUST776,Priya,Female,32,Phone,Electronics,Phone,Samsung,1,18649,10,1864.9,3021.14,223,20028.24,Net Banking,Mobile App,Delhi,Delhi,North,2,Returned,2,Cancelled
ORD00419,11-Apr-25,CUST407,Rahul,Male,57,Headphones,Electronics,Headphones,Lenovo,4,25831,0,0,18598.32,290,122212.32,UPI,Mobile App,Pune,Maharashtra,West,9,No Return,5,Cancelled
ORD00420,07-Aug-25,CUST173,Riya,Male,22,Watch,Fashion,Watch,Dell,3,5184,10,1555.2,2519.42,384,16900.22,Net Banking,Mobile App,Patiala,Punjab,North,10,Returned,3,Shipped
ORD00421,27-Mar-26,CUST876,Arjun,Female,30,Shoes,Fashion,Shoes,Samsung,2,6464,5,646.4,2210.69,494,14986.29,Cash on Delivery,Mobile App,Patiala,Punjab,North,2,No Return,1,Shipped
ORD00422,16-Sep-25,CUST814,Rahul,Male,19,Laptop,Electronics,Laptop,Apple,1,41930,20,8386,6037.92,39,39620.92,Card,Mobile App,Lucknow,Uttar Pradesh,North,1,No Return,3,Cancelled
ORD00423,05-Jan-26,CUST867,Priya,Female,30,Watch,Fashion,Watch,Noise,2,602,5,60.2,205.88,330,1679.68,Net Banking,Mobile App,Pune,Maharashtra,West,4,Returned,3,Delivered
ORD00424,28-Sep-25,CUST212,Riya,Female,44,Backpack,Accessories,Backpack,Noise,4,32958,15,19774.8,20170.3,359,132586.5,Net Banking,Mobile App,Delhi,Delhi,North,4,No Return,3,Returned
ORD00425,28-Jun-25,CUST649,Vikas,Female,29,Headphones,Electronics,Headphones,Sony,1,22795,20,4559,3282.48,408,21926.48,Cash on Delivery,Mobile App,Bangalore,Karnataka,South,10,No Return,1,Delivered
ORD00426,27-Nov-25,CUST119,Arjun,Male,34,Tablet,Electronics,Tablet,HP,2,44955,15,13486.5,13756.23,122,90301.73,Net Banking,Website,Chandigarh,Punjab,North,2,No Return,3,Delivered
ORD00427,14-Feb-26,CUST108,Sneha,Female,32,Watch,Fashion,Watch,HP,3,29894,5,4484.1,15335.62,374,100907.52,Cash on Delivery,Website,Pune,Maharashtra,West,2,No Return,4,Delivered
ORD00428,11-Dec-25,CUST739,Rahul,Female,53,Mouse,Electronics,Mouse,Lenovo,1,18999,20,3799.8,2735.86,252,18187.06,UPI,Website,Patiala,Punjab,North,1,Returned,5,Returned
ORD00429,17-Aug-25,CUST649,Rahul,Female,20,Shoes,Fashion,Shoes,Boat,2,5211,10,1042.2,1688.36,185,11253.16,UPI,Mobile App,Lucknow,Uttar Pradesh,North,2,No Return,3,Shipped
ORD00430,30-Aug-25,CUST191,Neha,Male,26,Tablet,Electronics,Tablet,Dell,2,35117,20,14046.8,10113.7,188,66488.9,Net Banking,Website,Bangalore,Karnataka,South,8,No Return,5,Returned
ORD00431,19-Dec-25,CUST850,Rahul,Male,22,Headphones,Electronics,Headphones,Samsung,5,49331,10,24665.5,39958.11,272,262219.61,Cash on Delivery,Mobile App,Delhi,Delhi,North,6,No Return,2,Delivered
ORD00432,22-Mar-26,CUST746,Priya,Female,22,Mouse,Electronics,Mouse,Nike,4,41823,5,8364.6,28606.93,269,187803.33,Card,Website,Bangalore,Karnataka,South,3,Returned,5,Returned
ORD00433,18-Dec-25,CUST320,Karan,Male,60,Laptop,Electronics,Laptop,Apple,2,34809,15,10442.7,10651.55,154,69980.85,Net Banking,Mobile App,Patiala,Punjab,North,8,No Return,5,Returned
ORD00434,07-May-25,CUST277,Amit,Female,50,Laptop,Electronics,Laptop,Samsung,3,4209,10,1262.7,2045.57,362,13771.87,Net Banking,Website,Chandigarh,Punjab,North,9,Returned,4,Shipped
ORD00435,02-Mar-26,CUST851,Neha,Male,44,Keyboard,Electronics,Keyboard,Lenovo,1,42001,5,2100.05,7182.17,105,47188.12,Net Banking,Website,Bangalore,Karnataka,South,2,No Return,4,Cancelled
ORD00436,10-Sep-25,CUST914,Priya,Male,18,Phone,Electronics,Phone,Boat,3,49226,20,29535.6,21265.63,215,139623.03,UPI,Mobile App,Chandigarh,Punjab,North,7,Returned,5,Cancelled
ORD00437,04-Dec-25,CUST567,Amit,Female,21,Camera,Electronics,Camera,HP,1,5104,20,1020.8,734.98,17,4835.18,Net Banking,Website,Chandigarh,Punjab,North,2,Returned,5,Shipped
ORD00438,03-Nov-25,CUST550,Rahul,Female,38,Mouse,Electronics,Mouse,Dell,5,27737,5,6934.25,23715.13,280,155745.89,Cash on Delivery,Mobile App,Pune,Maharashtra,West,1,Returned,3,Delivered
ORD00439,31-Oct-25,CUST645,Priya,Male,31,Headphones,Electronics,Headphones,HP,2,2476,5,247.6,846.79,332,5883.19,Card,Website,Chandigarh,Punjab,North,10,No Return,4,Returned
ORD00440,22-Jan-26,CUST690,Vikas,Male,46,Shoes,Fashion,Shoes,Lenovo,5,41823,10,20911.5,33876.63,228,222308.13,UPI,Website,Jaipur,Rajasthan,North,1,No Return,5,Cancelled
ORD00441,25-Nov-25,CUST578,Sneha,Female,28,Headphones,Electronics,Headphones,Nike,4,24006,0,0,17284.32,134,113442.32,Cash on Delivery,Website,Pune,Maharashtra,West,2,Returned,5,Delivered
ORD00442,30-Jul-25,CUST272,Rahul,Male,44,Camera,Electronics,Camera,Sony,5,23260,10,11630,18840.6,403,123913.6,Card,Website,Patiala,Punjab,North,10,Returned,2,Cancelled
ORD00443,29-Dec-25,CUST109,Neha,Male,36,Keyboard,Electronics,Keyboard,Noise,5,3544,0,0,3189.6,294,21203.6,Net Banking,Mobile App,Bangalore,Karnataka,South,2,Returned,1,Shipped
ORD00444,01-Jan-26,CUST435,Karan,Male,57,Laptop,Electronics,Laptop,Apple,3,45381,15,20421.45,20829.88,110,136661.43,UPI,Website,Lucknow,Uttar Pradesh,North,6,Returned,3,Returned
ORD00445,19-Dec-25,CUST772,Rahul,Female,52,Tablet,Electronics,Tablet,Adidas,1,12252,5,612.6,2095.09,379,14113.49,Net Banking,Mobile App,Mumbai,Maharashtra,West,8,No Return,1,Shipped
ORD00446,14-Sep-25,CUST456,Sneha,Male,47,Backpack,Accessories,Backpack,Apple,4,30619,0,0,22045.68,231,144752.68,Cash on Delivery,Website,Patiala,Punjab,North,4,No Return,2,Returned
ORD00447,03-Mar-26,CUST907,Neha,Male,20,Headphones,Electronics,Headphones,Boat,1,23553,20,4710.6,3391.63,243,22477.03,Cash on Delivery,Website,Mumbai,Maharashtra,West,8,Returned,4,Shipped
ORD00448,25-Jul-25,CUST207,Karan,Male,52,Keyboard,Electronics,Keyboard,Boat,2,6603,5,660.3,2258.23,343,15146.93,Cash on Delivery,Website,Pune,Maharashtra,West,7,Returned,3,Returned
ORD00449,29-Sep-25,CUST934,Arjun,Male,28,Backpack,Accessories,Backpack,Boat,4,22851,20,18280.8,13162.18,359,86644.38,Cash on Delivery,Website,Bangalore,Karnataka,South,7,Returned,3,Returned
ORD00450,14-Apr-25,CUST764,Rahul,Female,36,Tablet,Electronics,Tablet,HP,1,25609,5,1280.45,4379.14,97,28804.69,UPI,Website,Patiala,Punjab,North,1,No Return,5,Returned
ORD00451,08-Oct-25,CUST804,Rahul,Male,39,Headphones,Electronics,Headphones,Samsung,2,14636,5,1463.6,5005.51,189,33002.91,Card,Mobile App,Mumbai,Maharashtra,West,2,No Return,4,Returned
ORD00452,08-Oct-25,CUST633,Vikas,Male,47,Keyboard,Electronics,Keyboard,Dell,2,38206,0,0,13754.16,460,90626.16,Net Banking,Website,Delhi,Delhi,North,7,No Return,5,Returned
ORD00453,23-Jun-25,CUST838,Arjun,Male,52,Headphones,Electronics,Headphones,Dell,4,16160,20,12928,9308.16,422,61442.16,Net Banking,Mobile App,Bangalore,Karnataka,South,5,No Return,1,Cancelled
ORD00454,07-Dec-25,CUST448,Anjali,Female,32,Mouse,Electronics,Mouse,Apple,5,31197,15,23397.75,23865.7,389,156841.95,Net Banking,Mobile App,Lucknow,Uttar Pradesh,North,6,No Return,2,Delivered
ORD00455,11-Sep-25,CUST889,Anjali,Female,29,Headphones,Electronics,Headphones,Dell,4,10812,0,0,7784.64,76,51108.64,Net Banking,Website,Delhi,Delhi,North,6,Returned,3,Cancelled
ORD00456,04-Feb-26,CUST772,Rahul,Female,40,Mouse,Electronics,Mouse,Adidas,1,13238,20,2647.6,1906.27,33,12529.67,Net Banking,Mobile App,Bangalore,Karnataka,South,7,Returned,1,Cancelled
ORD00457,25-Jan-26,CUST174,Amit,Male,44,Phone,Electronics,Phone,HP,2,19330,5,1933,6610.86,455,43792.86,Card,Website,Lucknow,Uttar Pradesh,North,10,Returned,3,Delivered
ORD00458,02-Jun-25,CUST208,Karan,Female,26,Laptop,Electronics,Laptop,Boat,5,36209,10,18104.5,29329.29,361,192630.79,Cash on Delivery,Mobile App,Jaipur,Rajasthan,North,3,No Return,3,Shipped
ORD00459,09-Nov-25,CUST503,Rahul,Male,48,Shoes,Fashion,Shoes,Lenovo,1,29971,10,2997.1,4855.3,401,32230.2,Card,Mobile App,Mumbai,Maharashtra,West,3,Returned,5,Shipped
ORD00460,03-Sep-25,CUST569,Anjali,Male,24,Mouse,Electronics,Mouse,HP,2,32711,10,6542.2,10598.36,374,69852.16,UPI,Mobile App,Lucknow,Uttar Pradesh,North,9,Returned,5,Cancelled
ORD00461,04-Sep-25,CUST359,Anjali,Female,38,Mouse,Electronics,Mouse,Dell,2,8328,5,832.8,2848.18,251,18922.38,Net Banking,Mobile App,Bangalore,Karnataka,South,3,Returned,3,Shipped
ORD00462,27-Jan-26,CUST698,Vikas,Female,31,Phone,Electronics,Phone,Adidas,4,35256,10,14102.4,22845.89,104,149871.49,Card,Mobile App,Patiala,Punjab,North,9,Returned,5,Returned
ORD00463,09-Aug-25,CUST957,Amit,Male,28,Headphones,Electronics,Headphones,HP,2,45154,20,18061.6,13004.35,214,85464.75,Card,Website,Mumbai,Maharashtra,West,6,No Return,3,Delivered
ORD00464,20-Jun-25,CUST272,Karan,Female,41,Headphones,Electronics,Headphones,Boat,4,12691,5,2538.2,8680.64,366,57272.44,Cash on Delivery,Mobile App,Bangalore,Karnataka,South,3,Returned,4,Shipped
ORD00465,27-May-25,CUST382,Rahul,Female,57,Shoes,Fashion,Shoes,Noise,1,34542,20,6908.4,4974.05,179,32786.65,Card,Mobile App,Jaipur,Rajasthan,North,8,No Return,2,Cancelled
ORD00466,26-Dec-25,CUST391,Karan,Male,21,Mouse,Electronics,Mouse,Lenovo,2,43091,5,4309.1,14737.12,410,97020.02,Cash on Delivery,Mobile App,Pune,Maharashtra,West,1,Returned,2,Shipped
ORD00467,27-Dec-25,CUST932,Rahul,Female,53,Watch,Fashion,Watch,Boat,4,8212,5,1642.4,5617.01,456,37278.61,Card,Website,Patiala,Punjab,North,5,Returned,2,Delivered
ORD00468,31-Aug-25,CUST150,Priya,Female,41,Watch,Fashion,Watch,Sony,2,20842,5,2084.2,7127.96,476,47203.76,Card,Website,Jaipur,Rajasthan,North,6,No Return,5,Delivered
ORD00469,29-Dec-25,CUST330,Sneha,Female,24,Keyboard,Electronics,Keyboard,Boat,1,47724,0,0,8590.32,1,56315.32,Net Banking,Mobile App,Delhi,Delhi,North,9,Returned,5,Returned
ORD00470,24-Sep-25,CUST732,Rahul,Female,40,Camera,Electronics,Camera,Apple,4,10839,0,0,7804.08,263,51423.08,Card,Mobile App,Patiala,Punjab,North,10,Returned,2,Delivered
ORD00471,10-Oct-25,CUST155,Amit,Female,59,Headphones,Electronics,Headphones,HP,3,26534,20,15920.4,11462.69,204,75348.29,Cash on Delivery,Website,Patiala,Punjab,North,1,No Return,3,Shipped
ORD00472,18-May-25,CUST813,Amit,Female,30,Tablet,Electronics,Tablet,Dell,4,31580,0,0,22737.6,323,149380.6,Card,Mobile App,Mumbai,Maharashtra,West,9,Returned,4,Returned
ORD00473,26-Jul-25,CUST586,Priya,Male,42,Keyboard,Electronics,Keyboard,Apple,2,35161,15,10548.3,10759.27,349,70881.97,Cash on Delivery,Mobile App,Jaipur,Rajasthan,North,3,No Return,2,Cancelled
ORD00474,12-Jan-26,CUST156,Anjali,Female,46,Tablet,Electronics,Tablet,Lenovo,3,48636,0,0,26263.44,268,172439.44,UPI,Website,Pune,Maharashtra,West,6,No Return,3,Cancelled
ORD00475,07-Mar-26,CUST781,Anjali,Male,31,Backpack,Accessories,Backpack,Lenovo,2,31744,20,12697.6,9142.27,209,60141.67,Card,Website,Chandigarh,Punjab,North,7,No Return,5,Shipped
ORD00476,29-Jan-26,CUST381,Priya,Male,32,Headphones,Electronics,Headphones,Samsung,4,31822,0,0,22911.84,60,150259.84,Cash on Delivery,Mobile App,Lucknow,Uttar Pradesh,North,1,No Return,3,Returned
ORD00477,24-Jun-25,CUST124,Riya,Female,33,Watch,Fashion,Watch,Boat,4,2368,20,1894.4,1363.97,373,9314.57,Cash on Delivery,Website,Jaipur,Rajasthan,North,6,Returned,1,Returned
ORD00478,28-Mar-26,CUST363,Priya,Female,20,Watch,Fashion,Watch,Sony,5,48760,5,12190,41689.8,420,273719.8,Net Banking,Website,Lucknow,Uttar Pradesh,North,7,Returned,4,Returned
ORD00479,27-May-25,CUST349,Amit,Male,38,Headphones,Electronics,Headphones,Dell,5,39991,10,19995.5,32392.71,310,212662.21,Net Banking,Website,Pune,Maharashtra,West,8,No Return,5,Returned
ORD00480,09-Sep-25,CUST970,Vikas,Male,53,Camera,Electronics,Camera,Nike,1,47402,5,2370.1,8105.74,192,53329.64,UPI,Mobile App,Chandigarh,Punjab,North,5,No Return,2,Cancelled
ORD00481,12-Jan-26,CUST614,Priya,Male,34,Phone,Electronics,Phone,Noise,3,42924,20,25754.4,18543.17,373,121933.77,UPI,Website,Patiala,Punjab,North,2,Returned,4,Shipped
ORD00482,09-Dec-25,CUST239,Anjali,Male,29,Keyboard,Electronics,Keyboard,Dell,2,43493,5,4349.3,14874.61,499,98010.31,Card,Mobile App,Mumbai,Maharashtra,West,10,Returned,4,Delivered
ORD00483,06-Mar-26,CUST477,Neha,Female,52,Watch,Fashion,Watch,Lenovo,1,23370,0,0,4206.6,413,27989.6,Card,Mobile App,Bangalore,Karnataka,South,6,No Return,4,Returned
ORD00484,17-Feb-26,CUST128,Neha,Male,58,Headphones,Electronics,Headphones,Boat,3,47124,10,14137.2,22902.26,40,150177.06,UPI,Mobile App,Delhi,Delhi,North,4,No Return,3,Shipped
ORD00485,09-Feb-26,CUST113,Karan,Female,30,Mouse,Electronics,Mouse,Adidas,1,27733,5,1386.65,4742.34,481,31569.69,Card,Website,Pune,Maharashtra,West,8,No Return,3,Delivered
ORD00486,13-Sep-25,CUST364,Neha,Female,26,Laptop,Electronics,Laptop,Adidas,1,16619,5,830.95,2841.85,416,19045.9,UPI,Website,Bangalore,Karnataka,South,4,No Return,1,Returned
ORD00487,09-Oct-25,CUST930,Rahul,Male,39,Watch,Fashion,Watch,Nike,3,16882,10,5064.6,8204.65,146,53932.05,Net Banking,Mobile App,Delhi,Delhi,North,2,No Return,5,Shipped
ORD00488,18-Dec-25,CUST494,Amit,Female,52,Laptop,Electronics,Laptop,Apple,3,42848,15,19281.6,19667.23,22,128951.63,UPI,Website,Patiala,Punjab,North,3,No Return,2,Returned
ORD00489,22-Jul-25,CUST202,Sneha,Male,25,Backpack,Accessories,Backpack,Dell,3,17988,10,5396.4,8742.17,462,57771.77,Card,Website,Jaipur,Rajasthan,North,10,No Return,2,Shipped
ORD00490,30-May-25,CUST228,Vikas,Male,51,Watch,Fashion,Watch,Samsung,4,20757,0,0,14945.04,65,98038.04,UPI,Website,Patiala,Punjab,North,6,Returned,4,Cancelled
ORD00491,30-Jul-25,CUST636,Arjun,Male,54,Tablet,Electronics,Tablet,Lenovo,2,36202,10,7240.4,11729.45,49,76942.05,UPI,Mobile App,Delhi,Delhi,North,10,Returned,3,Cancelled
ORD00492,08-Mar-26,CUST362,Amit,Male,55,Camera,Electronics,Camera,Dell,5,8252,20,8252,5941.44,389,39338.44,UPI,Website,Pune,Maharashtra,West,5,Returned,3,Shipped
ORD00493,29-Apr-25,CUST228,Amit,Female,50,Backpack,Accessories,Backpack,Dell,1,49467,20,9893.4,7123.25,217,46913.85,UPI,Mobile App,Bangalore,Karnataka,South,5,No Return,3,Cancelled
ORD00494,11-Oct-25,CUST395,Neha,Female,55,Shoes,Fashion,Shoes,Samsung,4,21774,20,17419.2,12541.82,11,82229.62,UPI,Mobile App,Lucknow,Uttar Pradesh,North,5,Returned,1,Shipped
ORD00495,03-Dec-25,CUST540,Amit,Male,54,Laptop,Electronics,Laptop,Nike,4,47507,5,9501.4,32494.79,181,213202.39,Net Banking,Mobile App,Lucknow,Uttar Pradesh,North,7,Returned,2,Shipped
ORD00496,31-Oct-25,CUST302,Sneha,Male,29,Mouse,Electronics,Mouse,Nike,3,36790,10,11037,17879.94,0,117212.94,Net Banking,Mobile App,Lucknow,Uttar Pradesh,North,7,No Return,1,Shipped
ORD00497,23-Jun-25,CUST549,Vikas,Female,22,Laptop,Electronics,Laptop,Dell,1,29785,20,5957,4289.04,223,28340.04,Net Banking,Mobile App,Pune,Maharashtra,West,1,Returned,1,Shipped
ORD00498,28-Dec-25,CUST384,Sneha,Female,21,Phone,Electronics,Phone,Lenovo,3,44354,0,0,23951.16,395,157408.16,UPI,Website,Patiala,Punjab,North,4,Returned,3,Returned
ORD00499,21-Sep-25,CUST559,Amit,Female,26,Backpack,Accessories,Backpack,HP,4,42490,10,16996,27533.52,135,180632.52,UPI,Mobile App,Delhi,Delhi,North,3,No Return,3,Shipped
ORD00500,23-Dec-25,CUST936,Riya,Male,28,Phone,Electronics,Phone,Noise,1,7815,0,0,1406.7,306,9527.7,Cash on Delivery,Mobile App,Delhi,Delhi,North,7,Returned,1,Delivered
ORD00501,19-Oct-25,CUST497,Anjali,Female,47,Phone,Electronics,Phone,Nike,1,36934,20,7386.8,5318.5,83,34948.7,UPI,Website,Pune,Maharashtra,West,4,No Return,3,Returned
ORD00502,14-Dec-25,CUST999,Vikas,Male,25,Camera,Electronics,Camera,Sony,4,22888,0,0,16479.36,377,108408.36,Card,Website,Patiala,Punjab,North,10,No Return,1,Delivered
ORD00503,17-Dec-25,CUST157,Rahul,Male,27,Watch,Fashion,Watch,Dell,4,36131,0,0,26014.32,402,170940.32,Cash on Delivery,Mobile App,Patiala,Punjab,North,4,No Return,4,Cancelled
ORD00504,18-Oct-25,CUST469,Vikas,Male,43,Keyboard,Electronics,Keyboard,Boat,2,1030,0,0,370.8,174,2604.8,Cash on Delivery,Website,Mumbai,Maharashtra,West,7,Returned,2,Shipped
ORD00505,02-Nov-25,CUST453,Sneha,Female,55,Backpack,Accessories,Backpack,Sony,3,22483,15,10117.35,10319.7,275,67926.35,UPI,Website,Pune,Maharashtra,West,7,No Return,5,Cancelled
ORD00506,08-Aug-25,CUST947,Rahul,Male,26,Camera,Electronics,Camera,Boat,4,7865,0,0,5662.8,311,37433.8,Net Banking,Website,Delhi,Delhi,North,8,No Return,3,Cancelled
ORD00507,19-Nov-25,CUST523,Vikas,Female,27,Watch,Fashion,Watch,Samsung,5,20520,20,20520,14774.4,70,96924.4,Net Banking,Mobile App,Lucknow,Uttar Pradesh,North,10,No Return,5,Shipped
ORD00508,23-Apr-25,CUST968,Neha,Male,32,Tablet,Electronics,Tablet,HP,3,31680,0,0,17107.2,218,112365.2,Card,Mobile App,Chandigarh,Punjab,North,7,No Return,5,Returned
ORD00509,07-Aug-25,CUST258,Priya,Female,56,Laptop,Electronics,Laptop,Boat,5,9895,20,9895,7124.4,285,46989.4,Cash on Delivery,Mobile App,Chandigarh,Punjab,North,10,No Return,3,Cancelled
ORD00510,25-Mar-26,CUST266,Karan,Female,48,Headphones,Electronics,Headphones,Adidas,4,11370,10,4548,7367.76,129,48428.76,Card,Mobile App,Pune,Maharashtra,West,4,Returned,4,Delivered
ORD00511,03-Jan-26,CUST140,Neha,Male,51,Watch,Fashion,Watch,Noise,1,47284,15,7092.6,7234.45,432,47857.85,Net Banking,Website,Jaipur,Rajasthan,North,9,No Return,4,Shipped
ORD00512,11-Oct-25,CUST676,Riya,Female,49,Phone,Electronics,Phone,Dell,5,15893,15,11919.75,12158.15,282,79985.4,Net Banking,Website,Bangalore,Karnataka,South,9,Returned,4,Shipped
ORD00513,09-Oct-25,CUST214,Rahul,Male,24,Laptop,Electronics,Laptop,Nike,5,27748,10,13874,22475.88,237,147578.88,Net Banking,Website,Jaipur,Rajasthan,North,9,Returned,2,Shipped
ORD00514,01-Mar-26,CUST420,Karan,Male,30,Backpack,Accessories,Backpack,Nike,1,48180,0,0,8672.4,48,56900.4,Net Banking,Mobile App,Pune,Maharashtra,West,7,No Return,3,Delivered
ORD00515,25-Dec-25,CUST167,Sneha,Female,49,Watch,Fashion,Watch,Adidas,3,13292,15,5981.4,6101.03,233,40228.63,Card,Website,Patiala,Punjab,North,1,No Return,4,Cancelled
